,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_purch,mnth_purch,i5_dist
2568,7645900055,2014-06-24,530000.0,2,1.5,1580,3680,1.0,0,2,3,8,1280,300,1941,0,98126,47.5762,-122.37700000000001,1730,3680,2014,6,14097.765242734595
2569,292000070,2015-04-06,895000.0,5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,2015,4,28758.490036046584
2570,9510900710,2014-05-13,267345.0,4,2.25,2510,8165,1.0,0,0,4,7,1610,900,1972,0,98023,47.3092,-122.37200000000001,1940,8250,2014,5,17402.303649956746
2571,1471620240,2014-05-16,275000.0,3,2.5,1480,15639,2.0,0,0,3,8,1480,0,1987,0,98045,47.4723,-121.74600000000001,1480,16454,2014,5,128160.42955388862
2572,1626079012,2015-02-25,439950.0,3,1.75,1720,223377,1.0,0,0,3,7,1240,480,1950,0,98019,47.7329,-121.92,2530,221442,2015,2,99211.03075217204
2573,3904901670,2014-06-20,455000.0,3,2.25,1470,4653,2.0,0,0,4,7,1470,0,1985,0,98029,47.5667,-122.01799999999999,1560,4119,2014,6,66875.04202300661
2574,8927600070,2015-01-13,630000.0,3,1.75,1540,6930,1.0,0,0,3,7,1250,290,1944,0,98115,47.6782,-122.27799999999999,1760,6930,2015,1,10519.838585849657
2575,3629970240,2014-11-03,690000.0,3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,0,98029,47.5533,-121.992,2660,5001,2014,11,71087.55536552951
2576,1099610260,2014-08-26,212000.0,4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,0,98023,47.302,-122.382,1390,8550,2014,8,19237.428950462327
2577,5420300270,2014-08-13,231500.0,4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.18299999999999,1200,7500,2014,8,26694.601359850658
2578,2954400520,2015-04-30,1237500.0,4,3.25,5180,49936,2.0,0,0,4,10,5180,0,1991,0,98053,47.6676,-122.069,4240,35363,2015,4,62107.69283248496
2579,1121059105,2014-07-08,378500.0,3,2.5,2860,43821,2.0,0,0,4,9,2860,0,1990,0,98092,47.3163,-122.14200000000001,2370,65340,2014,7,37911.46711793951
2580,2591720070,2014-05-02,482000.0,4,2.5,2710,35868,2.0,0,0,3,9,2710,0,1989,0,98038,47.375,-122.022,2780,36224,2014,5,65068.68430294649
2581,9178600055,2015-05-05,695000.0,2,1.0,1140,3990,1.0,0,0,3,7,1140,0,1924,0,98103,47.6554,-122.333,1800,5700,2015,5,2601.7173218692087
2582,9290850800,2014-12-02,965000.0,4,2.5,4070,57587,2.0,0,0,3,10,4070,0,1989,0,98052,47.6908,-122.052,3890,35960,2014,12,66318.26161586698
2583,5040800060,2015-02-04,675000.0,3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,0,98199,47.6481,-122.406,2920,5922,2015,2,20539.301814482624
2584,1437900350,2014-10-27,387000.0,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.19200000000001,1620,7107,2014,10,32592.775958121503
2585,1328300810,2015-03-30,347500.0,4,2.75,2290,7000,2.0,0,0,3,8,2290,0,1977,0,98058,47.4442,-122.12899999999999,2000,7200,2015,3,33643.73787534809
2586,3990200125,2014-07-11,385000.0,3,2.0,1860,7400,1.0,0,0,3,8,930,930,1922,2004,98166,47.4598,-122.352,1640,8461,2014,7,20983.479274786125
2587,7452500340,2014-12-04,265000.0,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950,2014,12,18037.69968658581
2588,9215400075,2015-04-22,406000.0,3,1.0,960,5264,1.0,0,0,3,7,960,0,1953,0,98115,47.6805,-122.301,1140,5150,2015,4,4876.597875369456
2589,5061300030,2014-05-08,134000.0,2,1.5,980,5000,2.0,0,0,3,7,980,0,1922,2003,98014,47.7076,-121.359,1040,5000,2014,5,236989.39485782202
2590,3362900696,2014-10-20,415000.0,3,1.0,1500,3399,2.0,0,0,5,7,1300,200,1926,0,98103,47.6838,-122.352,1360,3588,2014,10,6077.393161321187
2591,2558640340,2014-05-27,375000.0,3,1.75,1440,8775,1.0,0,0,3,7,1440,0,1973,0,98034,47.7231,-122.17,1790,7865,2014,5,37984.540584435
2592,8078460810,2014-12-10,620000.0,4,2.5,2580,7465,2.0,0,0,3,8,2580,0,1993,0,98074,47.6319,-122.022,2350,7596,2014,12,74226.22637412566
2593,538000390,2014-10-28,337500.0,5,2.5,2070,4698,2.0,0,0,3,7,2070,0,1999,0,98038,47.3539,-122.024,2010,4698,2014,10,66722.10462024591
2594,3584900160,2014-09-22,565000.0,3,2.5,1880,12368,1.0,0,0,4,7,1260,620,1967,0,98005,47.5901,-122.167,1950,11551,2014,9,37730.462643478546
2595,8572900135,2014-05-23,399500.0,3,1.75,2420,12676,2.0,0,0,3,7,2420,0,1911,1986,98045,47.4943,-121.789,1210,6769,2014,5,117547.79890579895
2596,8056000075,2014-05-21,1065000.0,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,2014,5,27744.896882248384
2597,2972300140,2014-08-21,352500.0,3,2.0,1920,33630,1.0,0,0,3,8,1920,0,1992,0,98056,47.4983,-122.167,2080,7505,2014,8,24261.805539164594
2598,7697870350,2014-06-17,259000.0,3,2.0,1870,5909,1.0,0,0,3,7,1270,600,1986,0,98030,47.3665,-122.18299999999999,1870,7887,2014,6,27163.83638016354
2599,7972601710,2015-04-15,320000.0,2,1.0,900,7620,1.0,0,0,3,7,900,0,1971,0,98106,47.5268,-122.34299999999999,1520,7620,2015,4,11009.707317943577
2600,6421100342,2014-08-11,733000.0,3,2.5,2160,9888,2.0,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.14200000000001,3060,7829,2014,8,44077.38536657452
2601,2464400340,2014-06-25,381500.0,2,1.0,900,2910,1.0,0,0,5,7,900,0,1924,0,98115,47.6859,-122.322,1320,2910,2014,6,582.3628944213988
2602,8113101232,2014-12-02,343000.0,2,1.0,1180,9261,1.0,0,0,4,7,940,240,1957,0,98118,47.5492,-122.274,1700,6325,2014,12,7488.596395946586
2603,5706500140,2014-08-18,205500.0,2,1.0,900,6400,1.0,0,0,5,6,900,0,1938,0,98022,47.2113,-121.992,1320,6400,2014,8,82893.00984181157
2604,1024069037,2014-09-15,525000.0,3,2.0,1600,16530,1.0,0,0,5,7,1600,0,1967,0,98075,47.5821,-122.016,1850,41006,2014,9,69788.29325062734
2605,9476700135,2015-03-19,300000.0,3,1.75,1500,8352,1.0,0,2,5,6,750,750,1943,0,98056,47.4883,-122.191,1500,8447,2015,3,18162.762468997364
2606,1926069035,2014-07-22,299000.0,2,1.0,1070,189486,1.0,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548,2014,7,58913.29226467718
2607,3904990030,2014-07-09,561000.0,4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,0,98029,47.5763,-122.0,2260,5392,2014,7,72372.83869953416
2608,7132300550,2015-02-24,450000.0,3,1.0,1210,4000,1.5,0,0,3,7,1090,120,1928,0,98144,47.5934,-122.30799999999999,1210,4000,2015,2,3132.789856759073
2609,2193340140,2014-08-14,540000.0,4,2.5,1850,7850,2.0,0,0,3,8,1850,0,1985,0,98052,47.6914,-122.103,1830,8140,2014,8,53795.08344010262
2610,1422300160,2014-06-24,379000.0,3,2.5,1740,30886,2.0,0,0,3,8,1740,0,1992,0,98045,47.46,-121.70700000000001,1740,39133,2014,6,137713.4354518784
2611,2946000751,2014-07-24,230000.0,3,1.0,1300,14000,1.0,0,0,4,7,1300,0,1958,0,98198,47.4213,-122.322,1390,8750,2014,7,8175.259244864622
2612,1796250140,2015-03-10,399950.0,3,2.5,2000,30605,2.0,0,0,4,8,2000,0,1989,0,98042,47.3442,-122.06200000000001,1930,35350,2015,3,57216.94528837923
2613,6699001200,2015-05-07,355000.0,5,2.5,3220,5806,2.0,0,0,3,8,3220,0,2002,0,98042,47.3714,-122.103,2760,5813,2015,5,46594.21608130956
2614,7525300310,2014-06-19,580000.0,4,2.25,2160,9593,1.0,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.11200000000001,2820,9628,2014,6,49531.87064228981
2615,5700000340,2015-04-27,700000.0,3,2.0,2130,4299,1.5,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4548,2015,4,6223.54204841635
2616,3210400340,2014-05-06,279900.0,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.31200000000001,1650,8151,2014,5,4351.34068330595
2617,179003055,2014-11-13,210000.0,3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000,2014,11,1855.0997361058016
2618,9829200566,2014-06-30,1165000.0,3,3.0,3790,5001,2.0,0,0,3,10,2810,980,1989,0,98122,47.6035,-122.285,2500,6286,2014,6,9065.964571529634
2619,1723059050,2014-06-11,290300.0,2,1.0,860,3874,1.0,0,0,4,6,860,0,1931,0,98055,47.4836,-122.204,1400,5106,2014,6,15107.255965040837
2620,2624059036,2014-10-03,1599950.0,5,4.5,5130,43123,2.0,0,0,3,11,5130,0,1996,0,98006,47.544,-122.126,4670,43560,2014,10,39288.12992700823
2621,5101406441,2015-04-16,490000.0,3,1.0,1600,6380,1.5,0,0,3,7,1400,200,1939,0,98125,47.7015,-122.31700000000001,1760,6380,2015,4,3136.710081408849
2622,8582010240,2014-05-06,606000.0,4,2.5,2110,13850,2.0,0,0,3,9,2110,0,1987,0,98027,47.5497,-122.07700000000001,2520,10194,2014,5,51045.29903172448
2623,6300500505,2014-07-14,359950.0,3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,4980,2014,7,2529.197476547505
2624,3275890310,2015-02-12,677100.0,3,2.0,2110,9199,1.0,0,0,3,10,2110,0,1993,0,98074,47.6496,-122.083,3130,8841,2015,2,59042.499495086224
2625,7715801040,2015-02-21,465000.0,3,2.0,1430,7125,1.0,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,8075,2015,2,65214.243773626185
2626,7738500731,2014-08-15,4500000.0,5,5.5,6640,40014,2.0,1,4,3,12,6350,290,2004,0,98155,47.7493,-122.28,3030,23408,2014,8,11868.898564318088
2627,1822079046,2015-05-04,500000.0,3,2.0,3040,41072,1.0,0,0,4,8,1520,1520,1978,0,98038,47.3944,-121.97200000000001,2230,54014,2015,5,75201.22880240587
2628,1062100075,2015-05-03,455000.0,2,1.0,980,5000,1.0,0,0,4,7,980,0,1950,0,98155,47.7518,-122.279,1600,5965,2015,5,11765.513351395974
2629,8825900070,2014-08-18,705000.0,6,2.0,2570,4240,1.5,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,4240,2014,8,3412.0737172031845
2630,1158700135,2014-08-12,420000.0,3,2.5,2060,7020,1.0,0,0,4,8,1460,600,1967,0,98177,47.7575,-122.36399999999999,2150,8400,2014,8,8407.568235509734
2631,7983000200,2014-10-05,169575.0,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,2014,10,3055.941582395264
2632,7983000200,2015-02-25,250000.0,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,2015,2,3055.941582395264
2633,1727510030,2015-03-12,530000.0,3,2.25,1680,7262,1.0,0,0,5,7,1180,500,1973,0,98034,47.713,-122.225,1910,7405,2015,3,24556.336987074945
2634,3286800370,2015-02-06,590000.0,5,3.25,4020,40341,1.0,0,0,5,8,2170,1850,1970,0,98027,47.4952,-122.068,2650,53437,2015,2,48596.20788299956
2635,6791400320,2014-09-23,257500.0,3,1.75,1530,14087,1.0,0,0,3,7,1070,460,1979,0,98042,47.3146,-122.04299999999999,1770,13660,2014,9,62445.42110928036
2636,3992700036,2014-06-26,415000.0,3,1.0,1170,6700,1.0,0,0,3,8,1170,0,1957,0,98125,47.7122,-122.29,2410,7620,2014,6,8749.22806332711
2637,1175000059,2014-10-10,536000.0,3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1945,0,98107,47.672,-122.397,1560,3764,2014,10,17967.586408977473
2638,8732000390,2014-05-29,246500.0,3,1.5,1270,11600,1.0,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,9945,2014,5,20631.988122495393
2639,1441800030,2014-07-06,395000.0,3,1.75,1480,7700,1.0,0,0,3,8,1480,0,1975,0,98034,47.7225,-122.20200000000001,1930,8560,2014,7,30109.25752921594
2640,4045800030,2015-05-11,739000.0,3,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014,2015,5,55441.915967988614
2641,1727850340,2014-09-29,1272000.0,4,2.75,3200,13729,2.0,0,0,3,11,3200,0,1984,0,98005,47.6402,-122.171,4050,16921,2014,9,37435.28363991232
2642,2268000370,2014-07-08,190000.0,3,1.0,910,10575,1.0,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,10425,2014,7,2946.7445497193303
2643,2023049350,2015-04-10,305000.0,3,1.5,1480,9086,1.0,0,0,3,7,1480,0,1962,0,98168,47.4717,-122.323,1540,9750,2015,4,12910.96705784396
2644,7018000560,2015-04-20,925000.0,4,4.25,3770,13058,2.0,0,0,4,8,3770,0,1983,0,98028,47.7517,-122.225,2200,12255,2015,4,24504.151483462116
2645,4147200140,2014-08-21,895000.0,4,3.0,3500,13444,2.0,0,0,3,10,2360,1140,1977,0,98040,47.5468,-122.23100000000001,3140,12935,2014,8,16674.058103899093
2646,3176600055,2014-07-17,656000.0,3,1.75,1480,7475,1.5,0,0,3,8,1480,0,1943,0,98115,47.6732,-122.272,2120,7216,2014,7,12070.018400599754
2647,7518500885,2014-05-19,560000.0,4,1.0,1660,4690,1.5,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.37799999999999,1400,3876,2014,5,12334.591587990917
2648,7504020810,2014-10-20,610000.0,5,2.25,2520,11700,2.0,0,0,3,9,2520,0,1977,0,98074,47.6322,-122.053,2530,12000,2014,10,66582.35315116265
2649,3276930370,2014-07-08,645000.0,4,2.5,2850,37522,2.0,0,0,3,9,2850,0,1987,0,98075,47.5852,-121.992,2980,35280,2014,7,75568.26742157934
2650,1687000200,2015-04-10,259000.0,3,2.5,2153,4400,2.0,0,0,3,8,2153,0,2007,0,98001,47.2872,-122.28299999999999,2434,4400,2015,4,5913.608228117786
2651,7501000340,2014-08-18,980000.0,4,2.5,3780,10962,2.0,0,0,3,10,3780,0,1990,0,98033,47.6533,-122.18299999999999,3310,11651,2014,8,34374.988762482564
2652,7611200136,2014-07-23,872000.0,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,98177,47.7159,-122.367,2260,9878,2014,7,9423.609764980136
2653,5459500125,2014-08-05,1000000.0,6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,1977,0,98040,47.5726,-122.213,2990,9675,2014,8,24737.367133116484
2654,825059271,2014-09-10,900000.0,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660,2014,9,30740.249783207302
2655,9465200181,2015-04-28,475000.0,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,2015,4,6335.473114358698
2656,5469502860,2015-01-07,350000.0,5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,1975,0,98042,47.3774,-122.16,2900,14800,2015,1,32342.176785056854
2657,486000565,2014-05-15,840000.0,4,1.75,2930,11562,1.0,0,3,3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,2014,5,19110.42742033099
2658,6071900070,2014-06-22,500000.0,4,2.5,2040,8400,1.0,0,0,3,8,1420,620,1963,0,98006,47.5512,-122.17,2540,8925,2014,6,31535.76445297596
2659,7957600075,2015-04-06,202500.0,3,1.5,1510,9898,1.0,0,0,3,7,1110,400,1954,0,98148,47.4303,-122.334,1420,9250,2015,4,12007.03573265044
2660,823069074,2014-12-23,523000.0,4,2.5,2660,65340,2.0,0,0,3,8,2660,0,1988,0,98027,47.4969,-122.06,2850,74052,2014,12,50598.072109175046
2661,2366800055,2014-12-03,225000.0,3,2.5,1740,10050,2.0,0,0,3,7,1740,0,1989,0,98001,47.2671,-122.236,1300,10125,2014,12,18967.13717943444
2662,7272001805,2015-03-09,418200.0,3,2.25,2240,9542,1.0,0,1,3,7,1190,1050,1980,0,98198,47.3995,-122.318,2080,9542,2015,3,6399.911333780937
2663,3582700070,2014-12-05,356500.0,4,1.75,1570,9670,1.0,0,0,3,7,1170,400,1959,0,98028,47.7432,-122.24799999999999,2080,9100,2014,12,19194.868389041396
2664,2402100055,2014-07-16,670000.0,4,3.0,2500,5000,1.5,0,0,4,7,1460,1040,1926,0,98103,47.6895,-122.331,1720,4500,2014,7,513.7494780115317
2665,5146000070,2014-12-04,456150.0,3,2.25,1750,12408,1.0,0,0,5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,12977,2014,12,7182.98899065678
2666,2607760890,2014-06-03,471000.0,4,2.5,3030,9687,2.0,0,0,3,8,2020,1010,1998,0,98045,47.485,-121.79899999999999,2050,10193,2014,6,115089.89651399557
2667,9274200316,2015-04-09,558000.0,3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280,2015,4,15527.219743569369
2668,4139500200,2015-03-05,1380000.0,6,4.5,5740,10312,2.0,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917,2015,3,44398.52702912734
2669,3021059155,2014-12-12,161500.0,3,1.0,1220,6000,1.0,0,0,5,7,1220,0,1961,0,98002,47.2811,-122.214,1420,13137,2014,12,23103.405220117336
2670,3580900160,2014-10-10,311000.0,3,1.0,1310,8370,1.5,0,0,3,7,1310,0,1962,0,98034,47.7284,-122.241,1310,8370,2014,10,20494.964032615797
2671,3876000350,2015-02-24,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.18700000000001,1840,8024,2015,2,33795.487567885735
2672,3959400400,2014-07-09,569000.0,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,1750,4800,2014,7,1161.8716294832795
2673,8079100700,2015-03-18,689000.0,4,2.5,2240,7350,2.0,0,0,3,9,2240,0,1989,0,98029,47.5652,-122.01299999999999,2200,8017,2015,3,67786.31044926036
2674,9407001610,2014-07-15,271900.0,3,1.75,1890,11875,1.0,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920,2014,7,121209.7042975618
2675,8700120270,2014-12-10,278000.0,4,2.5,1850,6037,2.0,0,0,3,7,1850,0,1991,0,98030,47.358999999999995,-122.191,1860,6037,2014,12,25691.348105226305
2676,3204300860,2014-07-23,820000.0,2,2.5,2210,4440,2.0,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,2014,7,5965.407448055238
2677,3204800520,2015-02-25,399500.0,3,1.75,1410,7700,1.0,0,0,4,7,1410,0,1967,0,98056,47.5375,-122.176,1560,7700,2015,2,27591.268520698843
2678,8857320260,2014-11-05,462000.0,3,2.75,1890,2614,2.0,0,0,4,9,1890,0,1979,0,98008,47.6102,-122.11399999999999,1800,2769,2014,11,51166.49484018375
2679,6791400800,2015-04-13,347500.0,3,1.0,1830,12036,1.0,0,0,3,7,1550,280,1977,0,98042,47.3126,-122.04299999999999,1810,12036,2015,4,62497.209949879485
2680,2768000270,2014-06-25,562100.0,2,0.75,1440,3700,1.0,0,0,3,7,1200,240,1914,0,98107,47.6707,-122.36399999999999,1440,4300,2014,6,10350.572216345015
2681,1432400060,2014-05-29,230000.0,2,1.0,950,7560,1.0,0,0,3,6,950,0,1958,0,98058,47.4499,-122.176,1160,7560,2014,5,21858.265143244607
2682,2547200240,2014-06-22,687000.0,4,2.5,2370,10083,2.0,0,0,5,8,2370,0,1966,0,98033,47.6715,-122.166,2370,10133,2014,6,38165.76767410318
2683,6441800060,2014-12-09,725786.0,4,2.5,3070,5762,2.0,0,0,3,10,3070,0,2000,0,98075,47.5847,-122.08,3630,6500,2014,12,56420.043954268614
2684,1775800710,2015-01-26,315500.0,3,1.0,1300,12600,1.0,0,0,4,7,1300,0,1969,0,98072,47.7422,-122.1,1480,13530,2015,1,55057.89902763079
2685,7694600253,2014-05-06,312000.0,4,2.0,1300,7054,1.0,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100,2014,5,20071.342673336767
2686,8910500238,2014-11-06,343000.0,3,3.25,1210,1173,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.35600000000001,1650,1493,2014,11,6488.306564474285
2687,3076500830,2014-10-29,385195.0,1,1.0,710,6000,1.5,0,0,3,6,710,0,2015,0,98144,47.5756,-122.316,1440,4800,2014,10,944.3612715303303
2688,1072030510,2014-08-29,415000.0,4,2.25,2240,12650,1.0,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.14200000000001,2150,12650,2014,8,30588.982374367995
2689,3888100226,2014-06-30,461000.0,3,1.75,3600,8666,2.0,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,8200,2014,6,38019.47144632727
2690,7227501369,2014-06-10,369990.0,4,2.5,1960,7133,2.0,0,0,3,7,1960,0,2002,0,98056,47.4941,-122.19,1960,6705,2014,6,18455.939325073614
2691,3820350070,2014-09-29,349950.0,4,2.5,1820,3134,2.0,0,0,3,7,1820,0,1999,0,98019,47.7351,-121.985,1820,3751,2014,9,83312.01294667696
2692,7616800350,2015-04-12,285750.0,3,2.25,1960,17126,1.0,0,0,3,8,1400,560,1966,0,98055,47.4436,-122.21,2060,11466,2015,4,13967.129050120091
2693,7811210200,2015-04-20,542500.0,4,2.25,1750,10160,1.0,0,0,3,8,1320,430,1972,0,98005,47.5909,-122.15799999999999,2170,11165,2015,4,39798.11290813656
2694,6891100260,2014-11-11,830000.0,5,3.5,3700,5400,2.0,0,0,3,9,2890,810,2011,0,98053,47.7085,-122.117,3620,5460,2014,11,51193.14516440581
2695,6076500160,2014-12-23,705000.0,4,2.5,2910,20946,2.0,0,0,4,8,2350,560,1976,0,98034,47.7085,-122.24,2020,11342,2014,12,21093.797783504207
2696,2872100445,2014-06-24,615000.0,2,1.0,1270,5000,1.0,0,0,3,8,1090,180,1949,0,98117,47.6828,-122.39299999999999,1640,5000,2014,6,15966.948174049772
2697,3352400004,2015-01-29,184500.0,2,1.0,720,5880,1.0,0,0,3,6,720,0,1940,0,98178,47.5056,-122.27,1440,7200,2015,1,2076.887322098312
2698,7942601200,2014-10-01,412000.0,2,1.0,1040,5120,1.0,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.31200000000001,1250,4000,2014,10,3125.3985033561776
2699,985001266,2014-12-15,250000.0,3,1.5,2210,11111,1.5,0,0,3,7,2210,0,1934,0,98168,47.492,-122.309,1250,8422,2014,12,8711.769711503206
2700,2218000390,2014-06-12,580000.0,5,2.0,2060,6000,2.0,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,2014,6,4191.412802772245
2701,7231502505,2015-03-12,220000.0,2,1.0,780,6000,1.0,0,0,5,6,780,0,1923,0,98055,47.4759,-122.208,1080,6000,2015,3,14790.078710424974
2702,7555220140,2014-09-16,675000.0,4,2.75,2240,8937,1.0,0,0,4,8,1460,780,1976,0,98033,47.6495,-122.194,2360,9038,2014,9,31684.262785924922
2703,7445000105,2014-05-22,373500.0,2,1.0,800,3330,1.0,0,0,3,7,800,0,1918,0,98107,47.6566,-122.35799999999999,1300,4320,2014,5,8758.840113840837
2704,5583200810,2015-04-02,662700.0,2,1.5,2440,6900,2.0,0,0,3,7,1590,850,1910,0,98118,47.5568,-122.271,1770,6900,2015,4,9795.660309447276
2705,7340600827,2014-05-16,239950.0,5,1.0,1460,6032,2.0,0,0,4,6,1460,0,1941,0,98168,47.486999999999995,-122.28200000000001,1060,10300,2014,5,3062.7447156667454
2706,7436900045,2014-09-25,383000.0,3,1.0,1150,10196,1.0,0,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,8925,2014,9,39095.36969454663
2707,4027701294,2015-01-29,485000.0,3,2.75,2650,12350,1.0,0,0,4,7,1470,1180,1975,0,98028,47.7669,-122.26799999999999,1950,14075,2015,1,12763.533413251438
2708,3570000160,2014-07-10,610000.0,4,2.75,2600,36583,1.0,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,27820,2014,7,63478.70441745438
2709,9276202190,2014-08-08,545000.0,6,1.75,1820,6250,1.0,0,0,3,7,1130,690,1954,0,98116,47.57899999999999,-122.39,1820,5750,2014,8,17363.741200080072
2710,5016002180,2014-07-08,780000.0,2,2.5,2560,2500,2.0,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,2014,7,6855.750410727277
2711,7300000550,2015-04-24,305000.0,3,2.5,1714,3240,2.0,0,0,3,8,1714,0,2005,0,98055,47.4288,-122.19,1714,3240,2015,4,19870.768539640176
2712,6817810310,2014-06-12,405000.0,3,1.0,1330,15678,1.0,0,0,3,7,900,430,1984,0,98074,47.6355,-122.037,1330,12696,2014,6,70498.99093230677
2713,7851980260,2014-07-30,1110000.0,5,3.5,7350,12231,2.0,0,4,3,11,4750,2600,2001,0,98065,47.5373,-121.865,5380,12587,2014,7,100181.80699506473
2714,1423400260,2015-04-02,273000.0,3,1.75,2050,9045,2.0,0,0,4,6,2050,0,1959,0,98058,47.4572,-122.18,1200,9045,2015,4,20699.433085392568
2715,3876810140,2014-05-27,326500.0,3,1.0,1810,12375,2.0,0,0,3,7,1810,0,1970,0,98072,47.7427,-122.17200000000001,1420,9357,2014,5,37689.02724284007
2716,3276180140,2015-04-24,365000.0,3,1.75,1380,9134,1.0,0,0,5,7,880,500,1981,0,98056,47.5087,-122.193,1400,8190,2015,4,18839.57308928829
2717,9808590310,2015-04-08,1000750.0,3,2.75,3070,10739,2.0,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,2015,4,32467.92567393055
2718,546000045,2015-03-25,422500.0,2,1.0,800,4046,1.0,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,4046,2015,3,12998.269881341828
2719,2595650060,2015-03-24,354450.0,4,2.75,2140,9920,2.0,0,0,3,8,2140,0,1993,0,98001,47.3529,-122.274,2130,9920,2015,3,5200.223245123569
2720,1771110550,2014-12-04,320000.0,3,1.0,1330,9540,1.0,0,0,4,7,1330,0,1971,0,98077,47.758,-122.075,1250,10350,2014,12,60154.17270859719
2721,5335700030,2014-06-03,223000.0,3,1.0,1030,9120,1.0,0,0,3,7,1030,0,1961,0,98032,47.3607,-122.291,1470,10220,2014,6,1185.891998626202
2722,7203101580,2014-07-24,410000.0,3,2.5,1740,4948,2.0,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383,2014,7,73092.71038581614
2723,272000125,2014-08-29,438000.0,3,1.0,1200,4000,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.29899999999999,1390,4000,2014,8,5269.667467678002
2724,2770601741,2014-11-06,390000.0,3,3.0,1490,2944,2.0,0,0,3,7,960,530,1993,0,98199,47.6506,-122.384,1590,1600,2014,11,15131.800293894135
2725,4250200140,2015-02-19,298500.0,4,2.5,1890,5954,2.0,0,0,3,7,1890,0,2004,0,98092,47.3293,-122.194,2030,5880,2015,2,24739.503442332025
2726,8965400390,2014-09-05,749999.0,5,2.25,3060,13630,2.0,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,10700,2014,9,43927.56703131324
